CHEMBLID,FpDensityMorgan1,HeavyAtomMolWt,MaxAbsPartialCharge,MinPartialCharge,MolWt,NumValenceElectrons,Chi0n,Chi1v,Chi2v,FractionCSP3,HallKierAlpha,Kappa1,Kappa2,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumHBA,NumHBD,NumHeteroatoms,NumLipinskiHBA,NumRings,NumSaturatedHeterocycles,BertzCT,Halogen bond donor,"('[#6]~[#16]~[#7]', 0)","('[#16R]', 0)","('[#7]~[#6](~[#8])~[#7]', 0)","('[#7]~[#6](~[#6])~[#7]', 0)","('F', 0)","('[!#6;!#1;!H0]~*~[!#6;!#1;!H0]', 0)","('Br', 0)","('[#16]~*~[#7]', 0)","('[#7]~[#7]', 0)","('[!#6;!#1;!H0]~*~*~*~[!#6;!#1;!H0]', 0)","('[!#6;!#1;!H0]~*~*~[!#6;!#1;!H0]', 0)","('[#8]~[#16]~[#8]', 0)","('[#8R]', 0)","('*@*!@*@*', 0)","('*@*!@[#16]', 0)","('c:n', 0)","('[#6]~[#6](~[#6])(~[#6])~*', 0)","('[!#6;!#1]~[!#6;!#1;!H0]', 0)","('[#7]~[#8]', 0)","('[#8]~*~*~[#8]', 0)","('*!@[#7]@*', 0)","('[#7]~*~[#7]', 0)","('[#7]~*~*~[#7]', 0)","('[#7]~*~*~*~[#7]', 0)","('[!#6;!#1]1~*~*~*~*~1', 0)","('[#6]~[#7](~[#6])~[#6]', 0)","('[F,Cl,Br,I]!@*@*', 0)","('[#8]~*~*~*~[#8]', 0)","('[$([!#6;!#1;!H0]~*~*~[CH2]~*),$([!#6;!#1;!H0;R]1@[R]@[R]@[CH2;R]1),$([!#6;!#1;!H0]~[R]1@[R]@[CH2;R]1)]', 0)","('[$([!#6;!#1;!H0]~*~*~*~[CH2]~*),$([!#6;!#1;!H0;R]1@[R]@[R]@[R]@[CH2;R]1),$([!#6;!#1;!H0]~[R]1@[R]@[R]@[CH2;R]1),$([!#6;!#1;!H0]~*~[R]1@[R]@[CH2;R]1)]', 0)","('[#8]~[#6](~[#7])~[#6]', 0)","('[!#6;!#1]~[CH3]', 0)","('*~[CH2]~[#7]', 0)","('[!#6;!#1]~*(~[!#6;!#1])~[!#6;!#1]', 0)","('[#7]~*~[CH2]~*', 0)","('[CH3]~[CH2]~*', 0)","('[CH3]~*~[CH2]~*', 0)","('[!#6;R]', 1)","('[#7;R]', 0)","('*!@[#8]!@*', 0)","('[#8]~*~[CH2]~*', 0)","('[O;!H0]', 0)","('[CH3]', 2)","('*1~*~*~*~*~*~1', 1)","('[#8]', 2)","('[C;H3,H4]', 1)","('[#8]~[#6](~[#6])~[#6]', 0)","('[!#6;!#1]~[CH2]~*', 0)","('[C;H3,H4]', 0)"
CHEMBL367235,1.25,330.26,0.3088837865958704,-0.3088837865958704,345.38000000000005,124.0,13.054470796836242,8.609620731906107,7.457804277386852,0.1875,-2.58,16.2838525248297,5.805963563176693,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,8.0,7.0,3.0,0.0,925.5936390318094,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
CHEMBL175080,1.3333333333333333,355.307,0.32177143551369203,-0.32177143551369203,368.41100000000006,126.0,12.73876942643012,9.169533684377024,8.764404824395866,0.2,-2.1,16.747149034505696,5.762010150305275,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,9.0,6.0,3.0,0.0,952.133700454679,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
CHEMBL369492,1.08,387.1590000000001,0.3251067630184396,-0.3251067630184396,399.25500000000017,130.0,12.863186147354735,9.298483576485385,8.23262981379265,0.125,-2.0899999999999985,17.724026440589572,6.327439212368974,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,4.0,1.0,9.0,6.0,3.0,0.0,974.1292783178168,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
CHEMBL176621,1.3333333333333333,391.81800000000004,0.3250794982551656,-0.3250794982551656,402.9060000000001,126.0,12.18598302193008,9.698384540340216,9.251016263873357,0.14285714285714285,-1.5499999999999994,17.27878542662501,6.0676599403748295,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,6.0,2.0,10.0,6.0,3.0,0.0,937.4292029778367,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
CHEMBL175326,1.4166666666666667,357.3030000000001,0.3001488811360577,-0.3001488811360577,369.39900000000006,126.0,12.608632752740453,9.02334783980231,8.394530961841667,0.21428571428571427,-2.17,16.679544674836038,5.7235043308024975,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,10.0,7.0,3.0,0.0,954.6792029778368,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
CHEMBL180584,1.4761904761904763,327.75300000000004,0.3013028285635749,-0.3013028285635749,338.84100000000007,108.0,11.052029357499315,8.422450964307554,7.366680612168935,0.21428571428571427,-1.3699999999999997,14.562400483994145,5.787874367201625,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,7.0,4.0,3.0,0.0,729.5141288347209,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
CHEMBL174777,1.0769230769230769,422.61200000000014,0.3237712339421259,-0.3237712339421259,433.7000000000001,136.0,13.163800351174338,9.782096952665894,8.757105138498373,0.125,-1.7999999999999985,18.975304469436516,6.735960033933453,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,4.0,1.0,10.0,6.0,3.0,0.0,1039.7855307075029,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
CHEMBL2371669,0.9166666666666666,614.4280000000002,0.3467003854047029,-0.3467003854047029,667.8520000000001,264.0,29.049914595417874,17.679684733465297,14.642809925487695,0.7142857142857143,-3.9000000000000004,36.927619781735565,16.47203430215133,2.0,1.0,3.0,5.0,0.0,1.0,1.0,5.0,8.0,4.0,13.0,13.0,4.0,1.0,1322.1763790786124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL177808,1.04,386.55700000000013,0.49379534333921565,-0.49379534333921565,397.6450000000001,128.0,12.80891880609308,8.203190151180452,6.611046138968865,0.058823529411764705,-2.2099999999999986,17.607825767101176,6.59496393734795,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,4.0,2.0,8.0,5.0,3.0,0.0,1076.9016262043842,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
CHEMBL175412,1.1666666666666667,335.25100000000003,0.32428747819297343,-0.32428747819297343,348.3550000000001,124.0,12.562571943535135,8.438805748841727,7.249719401671696,0.125,-2.5799999999999996,16.2838525248297,5.805963563176693,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,4.0,1.0,8.0,6.0,3.0,0.0,928.3485265339729,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
CHEMBL369144,1.16,363.7170000000001,0.32428572504774666,-0.32428572504774666,378.8370000000001,130.0,13.485221674345508,9.227453824373914,8.18615518214368,0.17647058823529413,-2.2199999999999998,17.598143976924298,6.25364684773152,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,4.0,1.0,8.0,6.0,3.0,0.0,970.642410016561,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
CHEMBL177915,1.28,346.2590000000001,0.496742146535387,-0.496742146535387,361.379,130.0,13.462719087300103,8.721993167601902,7.320280413824672,0.1875,-2.7799999999999994,17.056367157374492,6.262603905326708,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,9.0,8.0,3.0,0.0,943.497478042912,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
CHEMBL175187,1.1904761904761905,305.701,0.3253776482981732,-0.3253776482981732,317.7970000000001,106.0,11.005968548293998,7.83790887334697,6.221869051998963,0.125,-1.7799999999999998,14.1696580413797,5.915967055622544,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,5.0,3.0,3.0,0.0,716.9280937342393,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
CHEMBL178020,1.2,363.7170000000001,0.32377266175402114,-0.32377266175402114,378.83700000000016,130.0,13.48522167434551,9.237519931115253,8.09904401176772,0.17647058823529413,-2.379999999999999,17.443269174803895,6.163231384366013,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,4.0,1.0,8.0,6.0,3.0,0.0,987.8924100165609,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
CHEMBL367739,1.4545454545454546,346.3500000000001,0.3001483898608068,-0.3001483898608068,357.43800000000005,116.0,11.561566301005463,9.2878194163956,8.784141153133053,0.25,-1.62,15.282399930999288,5.230330466826931,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,7.0,1.0,10.0,7.0,3.0,0.0,867.8184597995776,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
CHEMBL20634,1.3636363636363635,326.29400000000004,0.3001568869913894,-0.3001568869913894,337.38200000000006,114.0,11.385368818110477,8.563074545004008,7.471195273053115,0.15384615384615385,-2.0999999999999996,14.821373616063049,5.269488605215757,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,9.0,7.0,3.0,0.0,845.9299736276729,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
CHEMBL53292,1.3478260869565217,322.237,0.3595414892174884,-0.3595414892174884,335.34100000000007,120.0,12.308018548920852,8.116111705297786,7.062174627349882,0.21428571428571427,-2.52,15.378544851255683,5.284764803900511,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,9.0,8.0,3.0,0.0,902.6414898641992,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
CHEMBL369702,1.2916666666666667,337.247,0.3088837865477017,-0.3088837865477017,349.3430000000001,124.0,12.432435269845469,8.29860296841072,7.098671898433218,0.13333333333333333,-2.65,16.216343556988203,5.7665693840829935,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,9.0,7.0,3.0,0.0,930.9902800976816,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
CHEMBL367929,1.0769230769230769,373.24700000000007,0.3225971986591336,-0.3225971986591336,384.3350000000001,136.0,13.163800351174338,8.648203533638211,7.4770334508137966,0.125,-2.8799999999999994,17.927461763154692,6.129867704960892,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,4.0,1.0,10.0,6.0,3.0,0.0,1039.7855307075029,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
CHEMBL527,1.173913043478261,318.24899999999997,0.3088837866010742,-0.3088837866010742,331.35300000000007,118.0,12.131821066025868,8.198937129383147,6.954349953692902,0.13333333333333333,-2.58,15.320853943170725,5.561689577529652,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,8.0,7.0,3.0,0.0,880.604819303204,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
CHEMBL425136,1.3043478260869565,340.30100000000004,0.29870385458606663,-0.29870385458606663,352.3970000000001,120.0,12.177881875231183,8.800414774182741,8.047249678668665,0.23076923076923078,-2.1699999999999995,15.715307215590524,5.476836017977725,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,10.0,8.0,3.0,0.0,906.2032704137719,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
CHEMBL368506,1.1071428571428572,398.3600000000002,0.30013912845839386,-0.30013912845839386,413.4800000000002,142.0,14.694769894868982,10.584365603297696,9.165710635740485,0.10526315789473684,-2.8799999999999994,18.481772043811425,6.93418554940951,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,6.0,1.0,9.0,7.0,4.0,0.0,1172.6541251608394,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
CHEMBL177580,1.3043478260869565,358.3610000000001,0.3001483898553919,-0.3001483898553919,371.4650000000001,122.0,12.484216031815837,9.648426872166326,9.560797551438432,0.3076923076923077,-1.62,16.24527421754316,5.47814005137467,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,7.0,1.0,10.0,7.0,3.0,0.0,912.794835580512,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
CHEMBL174341,1.173913043478261,329.723,0.32535875695320854,-0.32535875695320854,345.851,118.0,12.798861767107452,8.464682749389278,8.131117943260081,0.2222222222222222,-1.7799999999999994,16.091008019015952,6.021562725220975,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,5.0,3.0,3.0,0.0,788.0959825841663,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
CHEMBL177083,1.1923076923076923,379.7160000000001,0.496742146535387,-0.496742146535387,394.836,136.0,13.893469964809372,9.339826260069708,8.048631318581503,0.17647058823529413,-2.419999999999999,18.373445084210505,6.712359966612546,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,5.0,1.0,9.0,7.0,3.0,0.0,988.7128692326368,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
CHEMBL368377,1.3846153846153846,417.8360000000001,0.3001563956291036,-0.3001563956291036,427.91600000000017,134.0,13.094231312393942,10.7654497284324,9.832884087504898,0.13333333333333333,-1.8499999999999996,17.55817842353204,6.1000986211832116,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,7.0,1.0,11.0,7.0,4.0,0.0,1154.483581175356,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
CHEMBL172305,1.434782608695652,358.361,0.30968497118215677,-0.30968497118215677,369.44900000000007,120.0,11.755232144420809,9.08055144787241,8.522665359116527,0.15384615384615385,-1.9100000000000001,15.965722899509535,5.621057519834537,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,7.0,2.0,10.0,7.0,3.0,0.0,892.4434954094447,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
CHEMBL367212,1.2592592592592593,388.34500000000014,0.33999739224701897,-0.33999739224701897,404.47300000000007,140.0,14.75523214442081,10.318109191774651,9.47636848022947,0.23529411764705882,-2.56,17.833976999379512,5.9766140574453495,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,7.0,1.0,10.0,8.0,4.0,0.0,1208.9742205479195,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CHEMBL368523,1.3478260869565217,338.30500000000006,0.3009773875547375,-0.3009773875547375,351.40900000000005,120.0,12.308018548920852,8.927765043372368,8.21938024723197,0.21428571428571427,-2.26,15.628673846603688,5.427217480973857,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,9.0,7.0,3.0,0.0,904.2511303386361,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
