CHEMBLID,FpDensityMorgan1,HeavyAtomMolWt,MaxAbsPartialCharge,MinPartialCharge,MolWt,NumValenceElectrons,Chi0n,Chi1v,Chi2v,FractionCSP3,HallKierAlpha,Kappa1,Kappa2,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumHBA,NumHBD,NumHeteroatoms,NumLipinskiHBA,NumRings,NumSaturatedHeterocycles,BertzCT,Halogen bond donor,"('[#6]~[#16]~[#7]', 0)","('[#16R]', 0)","('[#7]~[#6](~[#8])~[#7]', 0)","('[#7]~[#6](~[#6])~[#7]', 0)","('F', 0)","('[!#6;!#1;!H0]~*~[!#6;!#1;!H0]', 0)","('Br', 0)","('[#16]~*~[#7]', 0)","('[#7]~[#7]', 0)","('[!#6;!#1;!H0]~*~*~*~[!#6;!#1;!H0]', 0)","('[!#6;!#1;!H0]~*~*~[!#6;!#1;!H0]', 0)","('[#8]~[#16]~[#8]', 0)","('[#8R]', 0)","('*@*!@*@*', 0)","('*@*!@[#16]', 0)","('c:n', 0)","('[#6]~[#6](~[#6])(~[#6])~*', 0)","('[!#6;!#1]~[!#6;!#1;!H0]', 0)","('[#7]~[#8]', 0)","('[#8]~*~*~[#8]', 0)","('*!@[#7]@*', 0)","('[#7]~*~[#7]', 0)","('[#7]~*~*~[#7]', 0)","('[#7]~*~*~*~[#7]', 0)","('[!#6;!#1]1~*~*~*~*~1', 0)","('[#6]~[#7](~[#6])~[#6]', 0)","('[F,Cl,Br,I]!@*@*', 0)","('[#8]~*~*~*~[#8]', 0)","('[$([!#6;!#1;!H0]~*~*~[CH2]~*),$([!#6;!#1;!H0;R]1@[R]@[R]@[CH2;R]1),$([!#6;!#1;!H0]~[R]1@[R]@[CH2;R]1)]', 0)","('[$([!#6;!#1;!H0]~*~*~*~[CH2]~*),$([!#6;!#1;!H0;R]1@[R]@[R]@[R]@[CH2;R]1),$([!#6;!#1;!H0]~[R]1@[R]@[R]@[CH2;R]1),$([!#6;!#1;!H0]~*~[R]1@[R]@[CH2;R]1)]', 0)","('[#8]~[#6](~[#7])~[#6]', 0)","('[!#6;!#1]~[CH3]', 0)","('*~[CH2]~[#7]', 0)","('[!#6;!#1]~*(~[!#6;!#1])~[!#6;!#1]', 0)","('[#7]~*~[CH2]~*', 0)","('[CH3]~[CH2]~*', 0)","('[CH3]~*~[CH2]~*', 0)","('[!#6;R]', 1)","('[#7;R]', 0)","('*!@[#8]!@*', 0)","('[#8]~*~[CH2]~*', 0)","('[O;!H0]', 0)","('[CH3]', 2)","('*1~*~*~*~*~*~1', 1)","('[#8]', 2)","('[C;H3,H4]', 1)","('[#8]~[#6](~[#6])~[#6]', 0)","('[!#6;!#1]~[CH2]~*', 0)","('[C;H3,H4]', 0)"
CHEMBL174722,0.9629629629629629,364.2970000000001,0.3242874782244192,-0.3242874782244192,380.4250000000001,136.0,14.416658278094786,9.749823512337112,8.241042986078224,0.1,-3.0299999999999994,17.387139218255523,6.29423814530149,0.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,4.0,1.0,7.0,6.0,4.0,0.0,1173.0657996047732,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
CHEMBL599,1.3478260869565217,338.30500000000006,0.3001488811894397,-0.3001488811894397,351.40900000000005,120.0,12.308018548920852,8.923682000774736,8.250209017101351,0.21428571428571427,-2.0999999999999996,15.782706279437843,5.5155368130290725,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,9.0,7.0,3.0,0.0,904.2511303386361,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
CHEMBL441497,1.24,450.7130000000001,0.3237438563123832,-0.3237438563123832,457.7690000000002,132.0,11.864561698758905,10.248944626034564,9.896135928471871,0.07692307692307693,-0.9699999999999998,18.81019555142571,6.639263393049402,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,6.0,2.0,12.0,6.0,3.0,0.0,1005.9433169373425,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
CHEMBL175299,1.0357142857142858,399.75000000000017,0.32510676666732663,-0.32510676666732663,414.8700000000002,142.0,14.717272481914387,10.225553802827836,8.851230825698122,0.1,-2.8999999999999986,18.462698040804955,6.6124716553287985,0.0,1.0,1.0,2.0,3.0,0.0,3.0,1.0,4.0,1.0,8.0,6.0,4.0,0.0,1222.6892010467202,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
CHEMBL179715,1.2,431.61000000000024,0.32510719838898533,-0.32510719838898533,443.7060000000002,130.0,12.863186147354735,9.713517373033511,8.711869562112355,0.125,-1.8999999999999986,17.908082411390296,6.435816746358279,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,4.0,1.0,9.0,6.0,3.0,0.0,976.1292783178168,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
CHEMBL368769,1.125,328.264,0.32428747824110477,-0.32428747824110477,344.39200000000005,124.0,13.184607470525908,8.749823512337114,7.608851780625329,0.17647058823529413,-2.51,16.351375754580495,5.845449459606356,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,4.0,1.0,7.0,6.0,3.0,0.0,922.8616582327171,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
CHEMBL366601,1.0,366.29300000000006,0.3399973922809438,-0.3399973922809438,383.4290000000001,138.0,14.709171335215492,9.733567100814069,8.331556920059498,0.15789473684210525,-2.9699999999999998,17.444139672161036,6.036430990944009,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,8.0,7.0,4.0,0.0,1182.3900737096046,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
CHEMBL175720,1.1363636363636365,282.194,0.5048935869022501,-0.5048935869022501,295.298,110.0,11.776939520944609,6.624113370495338,4.7760689820439906,0.0625,-3.15,13.815788520262926,5.325099096637938,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,5.0,2.0,6.0,6.0,3.0,0.0,917.0625035641189,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
CHEMBL175703,1.1379310344827587,410.3710000000002,0.3001484740803188,-0.3001484740803188,427.5070000000002,148.0,15.40187667605553,11.05693316440785,9.657872532966724,0.15,-2.8799999999999986,19.437020891196717,7.507636455097734,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,6.0,1.0,9.0,7.0,4.0,0.0,1189.2000856805055,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
CHEMBL175847,1.434782608695652,361.7470000000001,0.3009853871165315,-0.3009853871165315,371.82700000000006,120.0,11.68598302193008,9.044787899638441,8.021124228396033,0.15384615384615385,-1.9699999999999993,15.907916229637987,5.587660379387486,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,10.0,7.0,3.0,0.0,895.9483829116086,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
CHEMBL175524,1.3333333333333333,290.239,0.5048935846872097,-0.5048935846872097,301.327,106.0,11.03048727302922,6.988250786116201,5.292914301404204,0.07142857142857142,-2.67,13.319405260810981,5.02372793327687,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,6.0,2.0,7.0,6.0,3.0,0.0,884.3607784288706,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
CHEMBL367612,1.3214285714285714,404.34400000000016,0.49674240023725025,-0.49674240023725025,420.4720000000001,146.0,15.163480434884672,10.480557774222682,9.063285196313005,0.23529411764705882,-2.7599999999999993,18.596242325995714,6.3967543100516675,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,8.0,1.0,11.0,9.0,4.0,0.0,1214.1325641417943,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CHEMBL177501,1.1923076923076923,406.15700000000015,0.3237712277288733,-0.3237712277288733,417.2450000000001,136.0,13.163800351174338,9.404132479656665,8.320669358026388,0.125,-2.159999999999999,18.625735509781553,6.531755216842007,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,4.0,1.0,10.0,6.0,3.0,0.0,1042.5404182096663,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
CHEMBL368916,1.0869565217391304,357.1530000000001,0.3692969008377915,-0.3692969008377915,368.2410000000001,118.0,11.624039835616635,8.59112215143206,7.040648563952261,0.0625,-1.6599999999999995,16.2067005901362,6.4515386950665325,0.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,7.0,4.0,3.0,0.0,850.9690343723729,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
CHEMBL174718,1.2173913043478262,294.20500000000004,0.49379534302755573,-0.49379534302755573,309.3250000000001,116.0,12.699589251754983,7.034796973018297,5.280916507987961,0.11764705882352941,-3.149999999999999,14.77339594384429,5.565664810992264,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,5.0,2.0,6.0,6.0,3.0,0.0,962.2198027295506,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
CHEMBL177606,1.1923076923076923,389.70200000000006,0.32259720487243226,-0.32259720487243226,400.79000000000013,136.0,13.163800351174338,9.02616800664744,7.913469231285782,0.125,-2.5199999999999996,18.276450689924566,6.329710587573621,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,4.0,1.0,10.0,6.0,3.0,0.0,1042.5404182096663,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
CHEMBL175284,0.9375,494.6780000000003,0.323771231053029,-0.323771231053029,509.7980000000001,164.0,16.257658478309015,11.915348116299006,10.174900443534288,0.09090909090909091,-2.5799999999999983,22.60813795339622,8.748900801707743,0.0,1.0,1.0,2.0,3.0,0.0,3.0,1.0,4.0,1.0,10.0,6.0,4.0,0.0,1330.2575260325054,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
CHEMBL175063,1.2,272.24399999999997,0.31003780642796275,-0.31003780642796275,284.34000000000003,100.0,10.57521767078473,7.2200757808791645,5.4900638235481845,0.13333333333333333,-2.1399999999999997,12.871765135404022,5.463887038515312,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,5.0,4.0,3.0,0.0,657.9329063562,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
CHEMBL299339,1.3636363636363635,326.29400000000004,0.30015743856416754,-0.30015743856416754,337.38200000000006,114.0,11.360804953420892,8.571594528313058,7.597200782868467,0.15384615384615385,-2.0999999999999996,14.821373616063049,5.269488605215757,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,2.0,9.0,7.0,3.0,0.0,872.9152923311693,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
CHEMBL175974,1.0740740740740742,366.29300000000006,0.30888378365581504,-0.30888378365581504,381.41300000000007,136.0,14.28652160440512,9.609620731906105,8.118025088287716,0.10526315789473684,-3.0999999999999996,17.3206547725985,6.255984529593701,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,8.0,7.0,4.0,0.0,1176.038851244929,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
CHEMBL174451,1.0357142857142858,399.75000000000017,0.324285725031061,-0.324285725031061,414.8700000000001,142.0,14.717272481914387,10.227453824373914,8.818346387596575,0.1,-2.7399999999999993,18.615325060140673,6.700194316581007,0.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,4.0,1.0,8.0,6.0,4.0,0.0,1222.6892010467202,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
CHEMBL175208,1.16,344.26300000000015,0.496742146535387,-0.496742146535387,360.391,130.0,13.59285576098977,8.862195948032907,7.47132791706315,0.17647058823529413,-2.709999999999999,17.124045051551334,6.303111486359907,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,5.0,1.0,8.0,7.0,3.0,0.0,940.7654972438197,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
CHEMBL367864,1.3478260869565217,338.30500000000006,0.30014864550544507,-0.30014864550544507,351.4090000000001,120.0,12.308018548920852,8.983824254268308,7.891514505902322,0.21428571428571427,-2.0999999999999996,15.782706279437843,5.5155368130290725,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,9.0,7.0,3.0,0.0,904.2511303386361,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
CHEMBL368508,1.125,328.264,0.3242874782462764,-0.3242874782462764,344.39200000000005,124.0,13.184607470525908,8.749823512337114,7.608851780625329,0.17647058823529413,-2.51,16.351375754580495,5.845449459606356,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,4.0,1.0,7.0,6.0,3.0,0.0,922.8616582327171,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
CHEMBL368958,1.2916666666666667,353.7020000000001,0.30971235323665613,-0.30971235323665613,365.7980000000001,124.0,12.432435269845469,8.68065048401758,7.504278909035819,0.13333333333333333,-2.4499999999999993,16.409264067507806,5.879367225527314,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,9.0,7.0,3.0,0.0,930.9902800976816,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
CHEMBL174739,1.3181818181818181,316.32200000000006,0.3012838562542883,-0.3012838562542883,332.45000000000005,114.0,12.544308372493166,8.57159452831306,8.69517177821775,0.3125,-1.6599999999999995,15.243951225024826,5.516384769930622,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,6.0,4.0,3.0,0.0,752.109010189976,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
CHEMBL368037,1.28,346.25900000000007,0.4967212733489285,-0.4967212733489285,361.379,130.0,13.462719087300103,8.7219931676019,7.320280413824672,0.1875,-2.7799999999999994,17.056367157374492,6.262603905326708,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,9.0,8.0,3.0,0.0,943.497478042912,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
CHEMBL176095,1.3043478260869565,359.75100000000003,0.32510643516930365,-0.32510643516930365,370.83900000000006,120.0,11.791555830930161,9.189427620780865,8.569178611331457,0.14285714285714285,-1.8999999999999988,15.975358407825945,5.626630397249869,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,2.0,9.0,6.0,3.0,0.0,903.3585276428153,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
CHEMBL369021,1.2,431.6100000000002,0.325107192191188,-0.325107192191188,443.7060000000002,130.0,12.863186147354735,9.713517373033511,8.711869562112355,0.125,-1.8999999999999986,17.908082411390296,6.435816746358279,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,4.0,1.0,9.0,6.0,3.0,0.0,976.1292783178168,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
