CHEMBLID,FpDensityMorgan1,HeavyAtomMolWt,MaxAbsPartialCharge,MinPartialCharge,MolWt,NumValenceElectrons,Chi0n,Chi1v,Chi2v,FractionCSP3,HallKierAlpha,Kappa1,Kappa2,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumHBA,NumHBD,NumHeteroatoms,NumLipinskiHBA,NumRings,NumSaturatedHeterocycles,BertzCT,Halogen bond donor,"('[#6]~[#16]~[#7]', 0)","('[#16R]', 0)","('[#7]~[#6](~[#8])~[#7]', 0)","('[#7]~[#6](~[#6])~[#7]', 0)","('F', 0)","('[!#6;!#1;!H0]~*~[!#6;!#1;!H0]', 0)","('Br', 0)","('[#16]~*~[#7]', 0)","('[#7]~[#7]', 0)","('[!#6;!#1;!H0]~*~*~*~[!#6;!#1;!H0]', 0)","('[!#6;!#1;!H0]~*~*~[!#6;!#1;!H0]', 0)","('[#8]~[#16]~[#8]', 0)","('[#8R]', 0)","('*@*!@*@*', 0)","('*@*!@[#16]', 0)","('c:n', 0)","('[#6]~[#6](~[#6])(~[#6])~*', 0)","('[!#6;!#1]~[!#6;!#1;!H0]', 0)","('[#7]~[#8]', 0)","('[#8]~*~*~[#8]', 0)","('*!@[#7]@*', 0)","('[#7]~*~[#7]', 0)","('[#7]~*~*~[#7]', 0)","('[#7]~*~*~*~[#7]', 0)","('[!#6;!#1]1~*~*~*~*~1', 0)","('[#6]~[#7](~[#6])~[#6]', 0)","('[F,Cl,Br,I]!@*@*', 0)","('[#8]~*~*~*~[#8]', 0)","('[$([!#6;!#1;!H0]~*~*~[CH2]~*),$([!#6;!#1;!H0;R]1@[R]@[R]@[CH2;R]1),$([!#6;!#1;!H0]~[R]1@[R]@[CH2;R]1)]', 0)","('[$([!#6;!#1;!H0]~*~*~*~[CH2]~*),$([!#6;!#1;!H0;R]1@[R]@[R]@[R]@[CH2;R]1),$([!#6;!#1;!H0]~[R]1@[R]@[R]@[CH2;R]1),$([!#6;!#1;!H0]~*~[R]1@[R]@[CH2;R]1)]', 0)","('[#8]~[#6](~[#7])~[#6]', 0)","('[!#6;!#1]~[CH3]', 0)","('*~[CH2]~[#7]', 0)","('[!#6;!#1]~*(~[!#6;!#1])~[!#6;!#1]', 0)","('[#7]~*~[CH2]~*', 0)","('[CH3]~[CH2]~*', 0)","('[CH3]~*~[CH2]~*', 0)","('[!#6;R]', 1)","('[#7;R]', 0)","('*!@[#8]!@*', 0)","('[#8]~*~[CH2]~*', 0)","('[O;!H0]', 0)","('[CH3]', 2)","('*1~*~*~*~*~*~1', 1)","('[#8]', 2)","('[C;H3,H4]', 1)","('[#8]~[#6](~[#6])~[#6]', 0)","('[!#6;!#1]~[CH2]~*', 0)","('[C;H3,H4]', 0)"
CHEMBL176189,1.375,350.3160000000001,0.3001486880925627,-0.3001486880925627,365.4360000000001,126.0,13.015125330107399,9.499802952478163,8.330387856321659,0.26666666666666666,-2.0999999999999996,16.747149034505696,6.078545986001865,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,9.0,7.0,3.0,0.0,920.3053126454901,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL179105,1.4166666666666667,373.7580000000001,0.30097738130044277,-0.30097738130044277,385.8540000000001,126.0,12.608632752740453,9.40539535540917,8.800137972444269,0.21428571428571427,-1.9699999999999993,16.872735594240034,5.8337594909813175,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,10.0,7.0,3.0,0.0,954.6792029778368,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
CHEMBL177313,1.0833333333333333,373.15200000000016,0.32537478571779,-0.32537478571779,384.2400000000001,124.0,12.123079333041325,9.315539185383772,8.213857703629742,0.125,-1.8899999999999997,16.950042381446433,6.199126030450812,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,4.0,1.0,8.0,5.0,3.0,0.0,956.2998137902886,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
CHEMBL367411,1.2222222222222223,386.34900000000016,0.30014888116753347,-0.30014888116753347,401.4690000000001,138.0,14.462719087300105,10.334365603297694,9.385854546248193,0.16666666666666666,-2.6199999999999997,17.776891729152403,6.22279617163004,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,6.0,1.0,9.0,7.0,4.0,0.0,1200.292046439071,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
CHEMBL366813,1.1666666666666667,351.7060000000001,0.3242874782195809,-0.3242874782195809,364.8100000000001,124.0,12.562571943535135,8.816770221850955,7.686155182143681,0.125,-2.2199999999999998,16.631264146178772,6.0100027114767025,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,4.0,1.0,8.0,6.0,3.0,0.0,928.3485265339729,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
CHEMBL362013,1.3333333333333333,411.7870000000001,0.33999598175409274,-0.33999598175409274,424.89100000000013,140.0,14.133196617430038,10.435132048040726,9.27811246139353,0.1875,-2.27,18.11005851853865,6.127718601646396,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,7.0,1.0,11.0,8.0,4.0,0.0,1200.9610888491752,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
CHEMBL174386,1.12,363.1150000000002,0.49379534720385654,-0.49379534720385654,377.22700000000015,128.0,13.430954333083854,8.136243441666611,6.533742737450513,0.1111111111111111,-2.4999999999999987,17.327155351936693,6.4251555555555555,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,4.0,2.0,7.0,5.0,3.0,0.0,1074.0847319818417,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
CHEMBL177288,1.4166666666666667,373.7580000000001,0.3001488811626907,-0.3001488811626907,385.8540000000001,126.0,12.608632752740453,9.401312312811537,8.830966742313652,0.21428571428571427,-1.8099999999999996,17.02736630276947,5.922489205685306,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,10.0,7.0,3.0,0.0,954.6792029778368,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
CHEMBL174888,1.1304347826086956,315.65100000000007,0.4937953433537747,-0.4937953433537747,328.7550000000001,116.0,12.20769039845388,7.241946462963145,5.509267412744792,0.058823529411764705,-2.7899999999999987,15.119029907917161,5.775764874752031,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,4.0,2.0,6.0,5.0,3.0,0.0,964.974690231714,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
CHEMBL174794,1.4,292.3,0.30130282858949586,-0.30130282858949586,304.396,102.0,10.751415153679714,7.944820652270753,6.785922886956634,0.21428571428571427,-1.6599999999999997,13.328940228504798,5.3781508385573265,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,6.0,4.0,3.0,0.0,681.3183565210203,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
CHEMBL176475,1.3478260869565217,322.237,0.4316186114333589,-0.4316186114333589,335.34100000000007,120.0,12.308018548920852,8.104171443013414,7.033411654044302,0.21428571428571427,-2.52,15.378544851255683,5.284764803900511,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,9.0,8.0,3.0,0.0,902.6414898641992,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
CHEMBL367880,1.103448275862069,394.3030000000002,0.49674240023725025,-0.49674240023725025,413.4550000000001,150.0,16.040069356489727,10.256623139032826,8.697487380191275,0.2,-3.169999999999999,19.159693639884743,6.713130500261168,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,6.0,1.0,9.0,8.0,4.0,0.0,1248.107349162781,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CHEMBL367970,1.1071428571428572,401.7460000000001,0.3399959817880175,-0.3399959817880175,417.8740000000001,144.0,15.009785539035093,10.21119741285087,8.912314645271797,0.15789473684210525,-2.6799999999999997,18.672580676050945,6.439332642096335,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,9.0,7.0,4.0,0.0,1235.0472691068055,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
CHEMBL176920,0.9032258064516129,458.6230000000003,0.49378077300567685,-0.49378077300567685,473.74300000000017,156.0,15.902776933227758,10.336441314813566,8.123772752147651,0.043478260869565216,-2.9899999999999984,21.249990719827927,8.631789126571192,0.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,4.0,2.0,8.0,5.0,4.0,0.0,1368.3555992727574,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
CHEMBL368628,1.03125,478.22300000000024,0.32377122483974685,-0.32377122483974685,493.34300000000025,164.0,16.257658478309015,11.53738364328978,9.73846466306231,0.09090909090909091,-2.939999999999999,22.260960924405232,8.53666351625812,0.0,1.0,1.0,2.0,3.0,0.0,3.0,1.0,4.0,1.0,10.0,6.0,4.0,0.0,1333.0124135346693,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
CHEMBL176868,1.4090909090909092,339.76400000000007,0.30129337402468664,-0.30129337402468664,352.86800000000005,114.0,11.922272845502393,8.76596765376876,8.160994748723203,0.26666666666666666,-1.3699999999999999,15.522823494010838,6.02410141798652,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,7.0,4.0,3.0,0.0,759.7507637536846,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
CHEMBL369850,1.0869565217391304,292.209,0.49379534721841545,-0.49379534721841545,308.3370000000001,116.0,12.829725925444652,7.1749997534493035,5.43196401122644,0.1111111111111111,-3.0799999999999987,14.84056715861261,5.606314922290351,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,4.0,2.0,5.0,5.0,3.0,0.0,959.4029085070082,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
CHEMBL177879,1.24,370.7040000000001,0.32377264929865035,-0.32377264929865035,382.8000000000001,130.0,12.863186147354737,8.926502167619866,7.739911632814087,0.125,-2.449999999999999,17.37553166777971,6.123816409029658,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,4.0,1.0,9.0,6.0,3.0,0.0,993.3792783178167,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
CHEMBL176508,1.0434782608695652,316.253,0.3251085224488562,-0.3251085224488562,330.3650000000001,118.0,12.261957739715534,8.343222952411784,7.074568687061996,0.125,-2.669999999999999,15.234339880821189,5.5107305577223,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,4.0,1.0,7.0,6.0,3.0,0.0,877.9630657394952,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
CHEMBL174792,1.3333333333333333,388.3450000000001,0.33714449227141974,-0.33714449227141974,404.47300000000007,140.0,14.539689194796983,10.533622687707354,8.882596672714953,0.23529411764705882,-2.56,17.833976999379512,6.254947651170601,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,7.0,1.0,10.0,8.0,4.0,0.0,1165.2324122323823,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL368613,1.4166666666666667,373.75800000000004,0.30014888118929506,-0.30014888118929506,385.8540000000001,126.0,12.608632752740453,9.401312312811537,8.830966742313652,0.21428571428571427,-1.8099999999999996,17.02736630276947,5.922489205685306,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,10.0,7.0,3.0,0.0,954.6792029778368,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
CHEMBL367899,1.36,362.32700000000017,0.3001485009239079,-0.3001485009239079,379.46300000000014,132.0,13.722232111293946,10.044484426048127,8.491470601797877,0.3125,-2.0999999999999996,17.714341704166063,6.659755223090899,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,9.0,7.0,3.0,0.0,936.3614029172189,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
CHEMBL173233,1.206896551724138,396.2990000000002,0.49674240023725025,-0.49674240023725025,414.4430000000001,150.0,15.909932682800061,10.116420358601818,8.546439876952794,0.21052631578947367,-3.2399999999999993,19.092789127226233,6.675310650887576,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,7.0,1.0,10.0,9.0,4.0,0.0,1250.5901758072637,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CHEMBL368808,1.08,387.15900000000005,0.3242857250262228,-0.3242857250262228,399.25500000000005,130.0,12.863186147354735,9.294400533887755,8.263458583662032,0.125,-1.9299999999999993,17.879015172355857,6.418663110432478,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,4.0,1.0,9.0,6.0,3.0,0.0,974.1292783178168,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
CHEMBL174990,1.0869565217391304,315.65100000000007,0.493795348146419,-0.493795348146419,328.7550000000001,116.0,12.207690398453877,7.241946462963143,5.50581308905084,0.058823529411764705,-2.7899999999999987,15.119029907917161,5.775764874752031,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,4.0,2.0,6.0,5.0,3.0,0.0,961.9746902317139,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
CHEMBL353327,1.1111111111111112,434.6230000000002,0.32377123255546003,-0.32377123255546003,447.72700000000015,142.0,13.870907132360884,10.35821790436932,8.847415766889226,0.17647058823529413,-1.7999999999999985,19.94772923875433,7.314193302037243,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,4.0,1.0,10.0,6.0,3.0,0.0,1056.139200181515,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
CHEMBL177483,1.1111111111111112,368.28900000000004,0.3399973922587193,-0.3399973922587193,384.4170000000001,138.0,14.579034661525826,9.593364320383062,8.180509416821021,0.16666666666666666,-3.04,17.377640377215613,5.999402640367031,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,9.0,8.0,4.0,0.0,1184.7969339412346,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
CHEMBL177273,1.4166666666666667,373.75800000000004,0.30097738750677905,-0.30097738750677905,385.8540000000001,126.0,12.608632752740453,9.40539535540917,8.800137972444269,0.21428571428571427,-1.9699999999999993,16.872735594240034,5.8337594909813175,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,10.0,7.0,3.0,0.0,954.6792029778368,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
CHEMBL177982,1.2307692307692308,374.33800000000014,0.30015688696948317,-0.30015688696948317,387.4420000000001,132.0,13.54006935648973,9.973758147526969,8.60684080219996,0.11764705882352941,-2.6199999999999997,16.827325236052538,5.974402957791849,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,6.0,1.0,9.0,7.0,4.0,0.0,1140.034197942502,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
